1,6336,0
2,6336,0
3,6386.96296296,0
4,6468.96988906,0
5,6555.32760736,0
6,6655.37193327,0
7,6757.34663342,0
8,6873.06743185,0
9,6992.27324478,0
10,7121.92575928,0
11,7251.63746835,0
12,7383.2593275,0
13,7519.72972973,0
14,7648.42666667,0
15,7779.31678832,0
16,7914.3165812,0
17,8038.46568313,0
18,8146.17499243,0
19,8272.3521006,0
20,8383.5150203,0
21,8478.13608247,0
22,8564.14464945,0
23,8646.31134069,0
24,8715.75304191,0
25,8785.2950572,0
26,8833.75124378,0
27,8874.07904192,0
28,8909.380135,0
29,8932.14272371,0
30,8952.4286228,0
31,8964.60079875,0
32,8968.70236696,0
33,8966.22944426,0
34,8960.47459766,0
35,8948.19969372,0
36,8934.12948355,0
37,8912.9253904,0
38,8891.39898706,0
39,8865.26771761,0
40,8838.7701349,0
41,8808.19690064,0
42,8780.15055951,0
43,8749.84932357,0
44,8716.6774897,0
45,8685.52272727,0
46,8656.36675156,0
47,8623.50328575,0
48,8590.65735506,0
49,8559.04350656,0
50,8528.59485872,0
51,8500.5569093,0
52,8472.76260461,0
53,8447.8012024,0
54,8422.04776413,0
55,8399.6094549,0
56,8378.51272831,0
57,8359.88690476,0
58,8341.41326997,0
59,8323.38566553,0
60,8305.5236078,0
61,8290.51579313,0
62,8277.16221521,0
63,8264.96311854,0
64,8252.75580915,0
65,8241.53963986,0
66,8229.57581589,0
67,8219.07770057,0
68,8211.23336705,0
69,8203.65421493,0
70,8195.89813345,0
71,8188.40631516,0
72,8180.82890292,0
73,8172.73422119,0
74,8165.26021137,0
75,8157.82217839,0
76,8149.57053509,0
77,8142.10705463,0
78,8133.97616468,0
79,8125.60032081,0
80,8117.38050294,0
81,8108.56979017,0
82,8099.55143556,0
83,8091.31275065,0
84,8081.68389287,0
85,8075.08548708,0
86,8067.94299754,0
87,8060.39847022,0
88,8052.59884837,0
89,8044.91654309,0
90,8037.35242006,0
91,8028.96705336,0
92,8021.18519369,0
93,8015.68036322,0
94,8010.84624018,0
95,8006.4561092,0
96,8003.15676151,0
97,8000.15303516,0
98,7997.82280116,0
99,7995.75105148,0
100,7994.40514605,0
101,7993.80041754,0
102,7991.2797973,0
103,7988.20397297,0
104,7985.74893531,0
105,7983.60967774,0
106,7980.7150738,0
107,7976.85106383,0
108,7972.72750329,0
109,7969.12679322,0
110,7965.63127422,0
111,7959.89042135,0
112,7955.01272838,0
113,7950.31590708,0
114,7945.50892569,0
115,7940.6944838,0
116,7935.63763192,0
117,7929.5709731,0
118,7923.36178735,0
119,7917.68563231,0
120,7911.77454927,0
121,7907.83844519,0
122,7904.38826263,0
123,7900.12121212,0
124,7895.03339117,0
125,7890.08041635,0
126,7886.9710718,0
127,7884.20557276,0
128,7881.55282555,0
129,7878.92882678,0
130,7876.29400387,0
131,7873.82996081,0
132,7870.70247967,0
133,7866.64210651,0
134,7862.8225,0
135,7860.44144668,0
136,7858.09209463,0
137,7855.75506776,0
138,7853.69973475,0
139,7852.00060196,0
140,7849.49161657,0
141,7845.93497683,0
142,7843.33934553,0
143,7841.71917258,0
144,7840.0243752,0
145,7838.49101192,0
146,7836.92316497,0
147,7835.39284572,0
148,7833.88358146,0
149,7831.29168565,0
150,7828.51376274,0
151,7825.80125125,0
152,7824.53300364,0
153,7823.56662346,0
154,7821.7561174,0
155,7819.11806888,0
156,7816.4885292,0
157,7815.46312292,0
158,7814.63118272,0
159,7812.91855545,0
160,7810.90615119,0
161,7809.04333171,0
162,7806.99629665,0
163,7804.985344,0
164,7802.98957008,0
165,7801.08802427,0
166,7799.31688614,0
167,7797.40392059,0
168,7796.06308208,0
169,7794.62444835,0
170,7793.24708482,0
171,7791.81941309,0
172,7790.43746209,0
173,7789.04275463,0
174,7787.87924574,0
175,7786.95163695,0
176,7785.94326704,0
177,7784.97161887,0
178,7783.64236508,0
179,7781.56696103,0
180,7779.58007592,0
181,7777.99193084,0
182,7776.33008596,0
183,7774.69534745,0
184,7773.11942878,0
185,7771.61017665,0
186,7770.45307026,0
187,7769.24752641,0
188,7767.98935934,0
189,7767.16383682,0
190,7766.30624606,0
191,7765.09888192,0
192,7763.61819513,0
193,7762.14585188,0
194,7760.82492821,0
195,7759.7820862,0
196,7758.78440123,0
197,7758.03731304,0
198,7757.29428774,0
199,7756.7728771,0
200,7755.78005049,0
201,7754.7669282,0
202,7753.95661806,0
203,7753.38121972,0
204,7753.01622283,0
205,7752.73244011,0
206,7752.21640189,0
207,7751.86427728,0
208,7751.80405794,0
209,7751.5502216,0
210,7751.40889043,0
211,7751.65241407,0
212,7751.84176687,0
213,7752.1187732,0
214,7752.47516283,0
215,7753.06631826,0
216,7753.88456259,0
217,7754.84823783,0
218,7756.06624982,0
219,7757.49337135,0
220,7759.10844001,0
221,7761.20955207,0
222,7763.44590571,0
223,7765.71922045,0
224,7768.53474594,0
225,7771.40002313,0
226,7774.42243662,0
227,7777.82651751,0
228,7781.14371777,0
229,7784.85997274,0
230,7788.55434168,0
231,7792.5986223,0
232,7796.30221664,0
233,7799.61217748,0
234,7803.16551877,0
235,7806.44821026,0
236,7809.83815691,0
237,7813.2150955,0
238,7815.81973799,0
239,7818.04478066,0
240,7820.17437984,0
241,7821.6476876,0
242,7822.91007426,0
243,7823.90733261,0
244,7824.38916434,0
245,7824.60499502,0
246,7824.53947757,0
247,7823.99831866,0
248,7823.11034844,0
249,7821.91217357,0
250,7820.50539598,0
251,7818.75152392,0
252,7817.10803187,0
253,7815.23344748,0
254,7813.16428396,0
255,7810.58140103,0
256,7808.01685541,0
257,7805.44697337,0
258,7802.80834305,0
259,7800.33065791,0
260,7796.98186234,0
261,7795.3705616,0
262,7792.81452474,0
263,7790.41409067,0
264,7787.26633343,0
265,7785.4629036,0
266,7783.33417736,0
267,7780.88697474,0
268,7778.62435008,0
269,7776.8387805,0
270,7774.98457524,0
271,7773.36146789,0
272,7772.14376321,0
273,7770.79628892,0
274,7769.58233782,0
275,7768.70574946,0
276,7767.86048082,0
277,7767.10616112,0
278,7766.60294309,0
279,7766.49955556,0
280,7766.39958703,0
281,7766.35014073,0
282,7766.29191054,0
283,7766.21203313,0
284,7766.13191978,0
285,7766.46278382,0
286,7766.82927888,0
287,7767.23666763,0
288,7767.59969119,0
289,7768.35101281,0
290,7769.38430813,0
291,7770.08481231,0
292,7770.76583925,0
293,7771.33104117,0
294,7771.4990691,0
295,7771.3728389,0
296,7770.8736752,0
297,7770.27151557,0
298,7769.31698604,0
299,7768.14503724,0
300,7766.74565996,0
301,7765.1136625,0
302,7763.54099034,0
303,7761.53822036,0
304,7759.80373101,0
305,7757.75964241,0
306,7755.82945553,0
307,7753.7246935,0
308,7751.53578492,0
309,7749.35079514,0
310,7747.01418392,0
311,7744.66794982,0
312,7742.31400695,0
313,7740.21357335,0
314,7738.21671542,0
315,7736.26342518,0
316,7733.94146931,0
317,7731.76675664,0
318,7729.89371668,0
319,7728.61263825,0
320,7726.90844038,0
321,7725.49760596,0
322,7724.34435813,0
323,7723.19836505,0
324,7722.11419021,0
325,7721.16345635,0
326,7720.03363363,0
327,7719.25875051,0
328,7718.40481641,0
329,7718.18855398,0
330,7717.82281644,0
331,7717.48992745,0
332,7717.3301878,0
333,7717.24601529,0
334,7717.32856129,0
335,7717.53119232,0
336,7717.98981907,0
337,7718.46732001,0
338,7719.00487805,0
339,7719.62168818,0
340,7720.35953013,0
341,7721.16946053,0
342,7722.24131175,0
343,7723.36588371,0
344,7724.83336829,0
345,7726.3325317,0
346,7727.93017471,0
347,7729.55332422,0
348,7731.53552018,0
349,7733.67242016,0
350,7736.08432954,0
351,7738.40287749,0
352,7740.85256654,0
353,7743.29538884,0
354,7745.88353162,0
355,7748.45776693,0
356,7751.35582129,0
357,7753.69111702,0
358,7756.55517817,0
359,7758.49646082,0
360,7761.30378171,0
361,7763.14143361,0
362,7764.83275906,0
363,7766.68731635,0
364,7768.12459648,0
365,7769.53007933,0
366,7771.0039499,0
367,7771.31575844,0
368,7771.92406339,0
369,7772.27306366,0
370,7772.3685889,0
371,7772.26044444,0
372,7772.02909353,0
373,7771.57913351,0
374,7770.87059926,0
375,7769.91311757,0
376,7768.89600526,0
377,7767.641729,0
378,7766.17351698,0
379,7764.47484734,0
380,7762.76367977,0
381,7760.97754207,0
382,7758.89099078,0
383,7756.89957202,0
384,7754.5939446,0
385,7752.46210894,0
386,7750.24029693,0
387,7747.98567263,0
388,7745.76528864,0
389,7743.62275647,0
390,7741.33291066,0
391,7739.37677532,0
392,7737.4706408,0
393,7735.61515271,0
394,7734.0417108,0
395,7732.27659963,0
396,7730.56079921,0
397,7729.20297942,0
398,7727.77198773,0
399,7726.32608331,0
400,7725.25669551,0
401,7724.18161035,0
402,7723.28073479,0
403,7722.53499962,0
404,7721.70004716,0
405,7720.8354292,0
406,7720.27576411,0
407,7719.7027516,0
408,7719.05674564,0
409,7718.53324271,0
410,7717.96012255,0
411,7717.34962933,0
412,7716.79952029,0
413,7716.25488852,0
414,7715.69019618,0
415,7715.15646124,0
416,7714.58877383,0
417,7714.06855521,0
418,7713.47206147,0
419,7712.57860214,0
420,7711.59844121,0
421,7710.57726489,0
422,7709.61657702,0
423,7708.59004587,0
424,7707.61855057,0
425,7706.65659208,0
426,7705.54079871,0
427,7704.72043762,0
428,7704.0624121,0
429,7703.40746426,0
430,7702.74556723,0
431,7702.08347955,0
432,7701.43444038,0
433,7700.75554447,0
434,7700.12577185,0
435,7699.44023172,0
436,7698.80021703,0
437,7698.13413658,0
438,7697.53549205,0
439,7696.8755212,0
440,7696.28871955,0
441,7695.34409104,0
442,7694.31810144,0
443,7693.06590843,0
444,7691.74082864,0
445,7690.29393894,0
446,7688.6392993,0
447,7686.39602959,0
448,7685.00317606,0
449,7683.86688799,0
450,7682.19346292,0
451,7679.95846995,0
452,7677.87298669,0
453,7676.88650609,0
454,7675.88695091,0
455,7674.28253947,0
456,7672.92085812,0
457,7671.609789,0
458,7670.35556453,0
459,7669.1131953,0
460,7667.92741404,0
461,7666.96082364,0
462,7665.96473753,0
463,7665.09369245,0
464,7664.5626432,0
465,7664.0365793,0
466,7663.50225357,0
467,7663.13882017,0
468,7662.89859779,0
469,7662.64487526,0
470,7662.17953396,0
471,7661.66285864,0
472,7661.16389823,0
473,7660.64904645,0
474,7660.14409809,0
475,7659.63111308,0
476,7658.70461283,0
477,7657.93780265,0
478,7657.0185223,0
479,7656.05717898,0
480,7654.5998632,0
481,7653.7303342,0
482,7652.56549007,0
483,7651.47516389,0
484,7650.5643157,0
485,7649.58688039,0
486,7648.50003167,0
487,7647.48074937,0
488,7646.37918888,0
489,7645.54863895,0
490,7644.69547916,0
491,7643.78129244,0
492,7643.16838208,0
493,7642.4638568,0
494,7641.7909158,0
495,7641.32906262,0
496,7640.87046289,0
497,7640.4339011,0
498,7639.94347513,0
499,7639.54608354,0
500,7639.12807568,0
501,7638.66112419,0
502,7638.34642532,0
503,7638.19938,0
504,7638.03093959,0
505,7637.85269145,0
506,7637.67691715,0
507,7637.50964544,0
508,7637.34194825,0
509,7637.29851393,0
510,7637.25504233,0
511,7637.21302494,0
512,7637.16905329,0
513,7637.11893226,0
514,7637.08459835,0
515,7637.04639401,0
516,7636.62030045,0
517,7636.19442737,0
518,7635.79121553,0
519,7635.37909304,0
520,7634.74270845,0
521,7634.08621741,0
522,7633.29745015,0
523,7632.35368817,0
524,7631.05838189,0
525,7630.16988462,0
526,7628.87256716,0
527,7627.64564249,0
528,7626.24956568,0
529,7624.84511517,0
530,7623.5080826,0
531,7622.10067833,0
532,7620.88120967,0
533,7619.65378552,0
534,7618.59062824,0
535,7617.63459807,0
536,7616.4861642,0
537,7615.63064361,0
538,7614.53001704,0
539,7613.87441083,0
540,7613.18616608,0
541,7612.50039768,0
542,7611.9856349,0
543,7611.51736173,0
544,7611.2144915,0
545,7611.10375612,0
546,7610.99232746,0
547,7610.95017507,0
548,7611.08179932,0
549,7611.20650673,0
550,7611.33268162,0
551,7611.46540045,0
552,7611.58999379,0
553,7611.96437499,0
554,7612.46175881,0
555,7613.18877678,0
556,7613.50794688,0
557,7613.79046709,0
558,7614.01383359,0
559,7614.26494905,0
560,7614.47958904,0
561,7614.71475625,0
562,7614.95259692,0
563,7615.25582748,0
564,7615.29376106,0
565,7615.35014493,0
566,7615.48338576,0
567,7615.58470064,0
568,7615.6419782,0
569,7615.54352323,0
570,7615.42828413,0
571,7615.31629937,0
572,7615.30557991,0
573,7615.13643264,0
574,7614.91203423,0
575,7614.662503,0
576,7614.53157811,0
577,7614.41847103,0
578,7614.30121079,0
579,7614.0348224,0
580,7613.82253029,0
581,7613.62311797,0
582,7613.51745234,0
583,7613.38464913,0
584,7613.16827555,0
585,7612.90211606,0
586,7612.81388062,0
587,7612.71902123,0
588,7612.59093519,0
589,7612.49620429,0
590,7612.47021694,0
591,7612.52368382,0
592,7612.61213556,0
593,7612.6427062,0
594,7612.81716505,0
595,7613.00737633,0
596,7613.23411012,0
597,7613.57954623,0
598,7613.89192056,0
599,7614.28439184,0
600,7614.73082563,0
601,7615.28854993,0
602,7615.95377059,0
603,7616.63531927,0
604,7617.37816294,0
605,7618.30309284,0
606,7619.31805017,0
607,7620.32526494,0
608,7621.59505155,0
609,7622.76194958,0
610,7624.07745616,0
611,7625.35069982,0
612,7626.81026121,0
613,7627.91788621,0
614,7629.0023922,0
615,7630.12500104,0
616,7631.10258136,0
617,7632.07711259,0
618,7633.02935135,0
619,7633.80644521,0
620,7634.38717242,0
621,7634.91371948,0
622,7635.28054191,0
623,7635.37570772,0
624,7635.3027794,0
625,7635.16239891,0
626,7634.80483615,0
627,7634.43141868,0
628,7633.87668094,0
629,7633.23648148,0
630,7632.46719126,0
631,7631.52797955,0
632,7630.4115093,0
633,7629.18855627,0
634,7628.35441402,0
635,7627.1414288,0
636,7626.00080506,0
637,7624.71892557,0
638,7623.48234048,0
639,7622.13037626,0
640,7620.81067503,0
641,7619.44354272,0
642,7618.05190372,0
643,7616.67315318,0
644,7615.26699307,0
645,7614.28110193,0
646,7613.30993985,0
647,7612.32688519,0
648,7611.62805471,0
649,7610.85515936,0
650,7610.11650715,0
651,7609.33230561,0
652,7608.36510092,0
653,7607.78159351,0
654,7607.05180268,0
655,7606.47176817,0
656,7605.80141567,0
657,7605.24633278,0
658,7604.73082756,0
659,7604.45155379,0
660,7604.26818087,0
661,7604.05146279,0
662,7603.96813858,0
663,7603.94634128,0
664,7604.07182785,0
665,7604.26540197,0
666,7604.70579554,0
667,7605.120167,0
668,7605.47607223,0
669,7605.98562825,0
670,7606.56371069,0
671,7607.14609451,0
672,7607.72376802,0
673,7608.34443937,0
674,7608.90385112,0
675,7609.28500239,0
676,7609.69882392,0
677,7610.05786886,0
678,7610.31416143,0
679,7610.444121,0
680,7610.6322052,0
681,7610.82376652,0
682,7610.79806862,0
683,7610.76833091,0
684,7610.77593075,0
685,7610.62475607,0
686,7610.47091769,0
687,7610.29466243,0
688,7610.01675416,0
689,7609.62640794,0
690,7609.30019825,0
691,7609.02581745,0
692,7608.58045173,0
693,7608.13909752,0
694,7607.72267171,0
695,7607.38300037,0
696,7607.01334531,0
697,7606.67017539,0
698,7606.17176572,0
699,7605.77099349,0
700,7605.4023298,0
701,7605.00923221,0
702,7604.82696826,0
703,7604.66500517,0
704,7604.54561332,0
705,7604.4744935,0
706,7604.41227179,0
707,7604.40010144,0
708,7604.43221731,0
709,7604.58976026,0
710,7604.86175601,0
711,7605.15595775,0
712,7605.56641364,0
713,7606.08409906,0
714,7606.71099568,0
715,7607.45486721,0
716,7608.31034729,0
717,7609.29362675,0
718,7610.69820324,0
719,7611.82437217,0
720,7613.18502181,0
721,7614.81778719,0
722,7616.58888881,0
723,7618.56834201,0
724,7620.298031,0
725,7622.54209965,0
726,7624.32055543,0
727,7626.28583508,0
728,7628.41561183,0
729,7630.78285919,0
730,7632.8775367,0
731,7634.83128495,0
732,7636.63948387,0
733,7638.4111584,0
734,7640.24517137,0
735,7641.60847446,0
736,7643.11606254,0
737,7644.19533759,0
738,7645.18916368,0
739,7646.06728083,0
740,7646.72450124,0
741,7647.28638186,0
742,7647.76380994,0
743,7647.90911472,0
744,7648.1497983,0
745,7648.11022117,0
746,7648.06657009,0
747,7647.99297957,0
748,7647.69828478,0
749,7647.30680233,0
750,7646.86153573,0
751,7646.54070311,0
752,7646.10652048,0
753,7645.6255755,0
754,7644.91086313,0
755,7644.44864022,0
756,7643.83032799,0
757,7643.32219945,0
758,7642.77204715,0
759,7642.26211214,0
760,7641.71479008,0
761,7641.0533241,0
762,7640.42332648,0
763,7640.0757467,0
764,7639.68537368,0
765,7639.37647594,0
766,7638.98618362,0
767,7638.62301736,0
768,7638.28110544,0
769,7638.16393966,0
770,7638.04625062,0
771,7637.84797838,0
772,7637.65221428,0
773,7637.47082006,0
774,7637.59241694,0
775,7637.64536758,0
776,7637.70627894,0
777,7637.76701536,0
778,7637.81148167,0
779,7637.88215663,0
780,7637.92196268,0
781,7637.97547146,0
782,7638.02994337,0
783,7638.0930418,0
784,7638.1401046,0
785,7638.14283479,0
786,7637.87645155,0
787,7637.59822561,0
788,7637.30963748,0
789,7637.01906448,0
790,7636.77338845,0
791,7636.43529404,0
792,7635.96212327,0
793,7635.76452972,0
794,7635.73815969,0
795,7635.71376336,0
796,7635.68930066,0
797,7635.30872949,0
798,7634.91334342,0
799,7634.63337838,0
800,7634.43221944,0
801,7634.31953086,0
802,7634.08346888,0
803,7633.7342668,0
804,7633.45821135,0
805,7633.04206766,0
806,7632.61840067,0
807,7632.19366579,0
808,7631.92268867,0
809,7631.83118263,0
810,7631.73232923,0
811,7631.62919824,0
812,7631.338593,0
813,7630.9565502,0
814,7630.70370859,0
815,7630.53613815,0
816,7630.33146684,0
817,7630.1790166,0
818,7630.00645629,0
819,7629.82190788,0
820,7629.60163246,0
821,7629.34279001,0
822,7629.10885616,0
823,7628.84233694,0
824,7628.6057294,0
825,7628.27059612,0
826,7627.99137611,0
827,7627.68457335,0
828,7627.30114391,0
829,7627.19851861,0
830,7627.10765323,0
831,7627.00054807,0
832,7626.8278564,0
833,7626.64379749,0
834,7626.43114537,0
835,7626.11917867,0
836,7625.93935831,0
837,7625.86241057,0
838,7625.74707589,0
839,7625.53327721,0
840,7625.27788271,0
841,7625.02828765,0
842,7624.73505417,0
843,7624.43922731,0
844,7624.07851034,0
845,7623.99161563,0
846,7623.90667054,0
847,7623.8686337,0
848,7623.86786439,0
849,7623.93149859,0
850,7624.04009059,0
851,7624.19516656,0
852,7624.44584365,0
853,7624.66619449,0
854,7624.67342619,0
855,7624.74168029,0
856,7624.87616656,0
857,7624.94449722,0
858,7625.12725081,0
859,7625.30734976,0
860,7625.20653895,0
861,7625.14253086,0
862,7625.11309142,0
863,7625.10292442,0
864,7624.90847771,0
865,7624.67451733,0
866,7624.47629976,0
867,7624.21222378,0
868,7623.97007634,0
869,7623.75440975,0
870,7623.57960666,0
871,7623.43211967,0
872,7623.26985693,0
873,7623.11115283,0
874,7622.96626448,0
875,7622.79643697,0
876,7622.6242634,0
877,7622.25234305,0
878,7621.90788184,0
879,7621.50914112,0
880,7621.13218615,0
881,7620.85562654,0
882,7620.78924965,0
883,7620.70785311,0
884,7620.58893814,0
885,7620.26451792,0
886,7619.95453231,0
887,7619.85380955,0
888,7619.77356662,0
889,7619.697804,0
890,7619.4320442,0
891,7619.20977063,0
892,7618.89714506,0
893,7618.83821074,0
894,7618.83505539,0
895,7618.65285354,0
896,7618.39108011,0
897,7618.09740189,0
898,7617.7720381,0
899,7617.53074797,0
900,7617.31470171,0
901,7617.31316944,0
902,7617.31187914,0
903,7617.31057649,0
904,7617.30903156,0
905,7617.33187652,0
906,7617.30159556,0
907,7617.09198116,0
908,7616.90785264,0
909,7616.68388631,0
910,7616.4366068,0
911,7616.28789438,0
912,7616.16106146,0
913,7616.07506299,0
914,7615.94080187,0
915,7615.80181209,0
916,7615.66669464,0
917,7615.50977445,0
918,7615.38593779,0
919,7615.24815032,0
920,7615.14983207,0
921,7615.08518014,0
922,7615.01435582,0
923,7614.93600369,0
924,7614.83764056,0
925,7614.78196829,0
926,7614.72155071,0
927,7614.7232317,0
928,7614.72438042,0
929,7614.72544272,0
930,7614.72665763,0
931,7614.72787723,0
932,7614.556219,0
933,7614.39180082,0
934,7614.25934664,0
935,7614.12440464,0
936,7613.9883712,0
937,7613.86777519,0
938,7613.76469753,0
939,7613.69997762,0
940,7613.63908971,0
941,7613.51072185,0
942,7613.28390736,0
943,7613.13676886,0
944,7612.93553624,0
945,7612.81220201,0
946,7612.6762749,0
947,7612.57699552,0
948,7612.51705624,0
949,7612.42424308,0
950,7612.22916026,0
951,7612.05581476,0
952,7611.94213382,0
953,7611.87864842,0
954,7611.82893946,0
955,7611.85787281,0
956,7611.89584863,0
957,7611.92595488,0
958,7611.93011736,0
959,7611.97875319,0
960,7612.06630047,0
961,7612.20875722,0
962,7612.27259603,0
963,7612.43568445,0
964,7612.62928707,0
965,7612.88084128,0
966,7613.21603443,0
